date,datetime,desc,img,link,media,title
"Jan 24, 2020",2020-01-24,"As Pfizer's first Center of Excellence site, the University of Louisville will initially conduct two separate, large population-based epidemiological studies in adults: a ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospectrumasia.com/news/37/15308/pfizer-vaccines-launches-global-centers-of-excellence-network.html,BSA bureau,Pfizer Vaccines launches global centers of excellence network
"Jan 28, 2020",2020-01-28,"In Pfizer's most recent clinical program dump, the New York pharma pulled the plug on several studies of its Merck KGaA-shared immuno-oncology drug Bavencio.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/marketing/pfizer-nixes-multiple-bavencio-tests-plus-early-inlyta-keytruda-combo-trial,FiercePharma,Pfizer nixes multiple Bavencio tests in recent clinical program ...
"Jan 28, 2020",2020-01-28,"Pfizer's hemophilia A project, the Sangamo Therapeutics-originated SB-525, is up against BioMarin's valrox, which has been submitted to the Food and Drug ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/pfizer-gene-therapy-phase-3-dmd-hemophilia/571238/,,Pfizer lays out gene therapy aspirations
"Jan 3, 2020",2020-01-03,"A proposed class-action lawsuit was filed Jan. 2 accusing Pfizer of hiding the fact that Zantac, which it made from 2000 to 2006, contains a carcinogen, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.beckershospitalreview.com/pharmacy/lawsuit-accuses-pfizer-of-concealing-cancer-causing-chemical-in-zantac.html,Becker's Hospital Review,Lawsuit accuses Pfizer of concealing cancer-causing ...
"Jan 24, 2020",2020-01-24,"Pfizer hit some unexpected roadblocks with its first U.S. biosimilar launch, but it's not giving up in the budding field. Now, the drugmaker is launching biosims to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/pfizer-challenges-roche-blockbusters-3-biosim-launches-at-discounts-from-22-to-24,FiercePharma,Pfizer challenges Roche blockbusters with 3 biosim launches ...
"Jan 10, 2020",2020-01-10,"Pfizer will also be one of the earliest adopters of Concerto HealthAI's RWE enterprise solution, eurekaHealth 3.0, that provides the industry's first integration of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.prnewswire.com/news-releases/concerto-healthai-announces-expanded-collaboration-with-pfizer-to-accelerate-real-world-evidence-and-ai-technologies-for-additional-disease-areas-300984784.html,,Concerto HealthAI Announces Expanded Collaboration with ...
"Jan 4, 2020",2020-01-04,Pfizer's investment in biotech stock ContraFect has more than doubled in about three weeks. Photograph by Drew Angerer/Getty Images. Pfizer took a $3 million ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.barrons.com/articles/pfizer-bought-penny-biotech-stock-contrafect-just-before-it-doubled-51578141004,Barron's,Pfizer Bought Penny Biotech Stock ContraFect Just Before It Doubled
"Jan 27, 2020",2020-01-27,"Published: Jan 27, 2020 By Alex Keown. Vaccine. With an increased need for the development of vaccines for various illnesses, Pfizer has responded with the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospace.com/article/pfizer-launches-first-global-center-of-excellence-for-vaccine-research-at-the-university-of-louisville-/,BioSpace,Pfizer Launches Global Centers of Excellence Network for ...
"Jan 29, 2020",2020-01-29,"Emily explains some of the context behind the companies and their drops -- McCormick's acquisitions and growth, 3M's one-time fees, Pfizer's new plan, and more ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/01/29/3m-mccormick-and-pfizer.aspx,Motley Fool,"3M, McCormick, and Pfizer"
"Jan 29, 2020",2020-01-29,"During Pfizer's fourth-quarter earnings call on Tuesday, its executives made an easy-to-miss revelation about their plan to spin off the company's Upjohn division ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/pfizer-bulking-up-its-mylan-upjohn-spinoff-but-investors-may-not-reap-rewards-analysts,FiercePharma,Pfizer is bulking up its Mylan-Upjohn spinoff but investors may ...
"Jan 10, 2020",2020-01-10,Pfizer has penned a global licensing and collaboration deal with cancer specialist Effector Therapeutics to develop small molecule eukaryotic initiation factor 4E ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",http://www.pmlive.com/pharma_news/pfizer_signs_$507m_cancer_deal_with_effector_therapeutics_1321997,,Pfizer signs $507m cancer deal with Effector Therapeutics
"Jan 21, 2020",2020-01-21,"Pfizer's big data exec on pharma's 'arms race' to partner with companies like Fitbit, 23AndMe, and others. By Megan Thielking @meggophone. January 21, 2020.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.statnews.com/2020/01/21/pfizer-chris-boone-partnerships-fitbit-23andme/,STAT,"Pfizer exec on pharma's race to partner with Fitbit, 23AndMe ..."
"Jan 15, 2020",2020-01-15,"Insilico Medicine, developer of a drug discovery engine, said this week it will collaborate with Pfizer Inc. The partners said the pharmaceutical giant (NYSE: PFE) ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.enterpriseai.news/2020/01/15/insilicon-pfizer-joins-forces-on-drug-discovery/,EnterpriseAI,"Insilico, Pfizer Join AI Forces on Drug Discovery"
"Jan 16, 2020",2020-01-16,"JPM, Day 3: AbbVie duo's $20B ambitions, GSK and Pfizer's what-next moment and Amarin's clear runway. by Tracy Staton |. Jan 16, 2020 11:43am.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/jpm-day-3-abbvie-duo-s-20b-ambitions-amarin-s-clear-runway-and-mylan-s-future-as-viatris,FiercePharma,"JPM, Day 3: AbbVie duo's $20B ambitions, GSK and Pfizer's ..."
"Jan 9, 2020",2020-01-09,Private equity shop The Carlyle Group has named former Pfizer chairman and CEO Ian Read as an operating executive for its global healthcare group. (Pfizer).,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/busy-ian-read-takes-another-post-pfizer-title-joins-carlyle-group-as-operating-executive,FiercePharma,"Busy Ian Read takes another post-Pfizer gig, this time as a ..."
"Jan 28, 2020",2020-01-28,"Ahead of the opening bell, shares in New York-based drug giant Pfizer (NYSE: PFE) were off a hefty 1.5% on Tuesday, as the firm announced a disappointing ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thepharmaletter.com/article/disappointing-end-to-bourla-s-first-year-atop-pfizer,The Pharma Letter,Muted end to Bourla's first year atop Pfizer
"Jan 14, 2020",2020-01-14,"As the day moved inexorably on, we picked up intelligence from top execs at Pfizer, Takeda, Novartis, Eli Lilly, Novo Nordisk and more. Meanwhile, beyond the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/jpm-day-2-gsk-s-rollout-agenda-alexion-s-longshot-amgen-s-otezla-plan-and-more,FiercePharma,"JPM need to know, Day 2: Sanofi's CEO promises, Pfizer's ..."
"Jan 28, 2020",2020-01-28,"As Pfizer posts its full-year financials today, as usual it's also sneaked in several dropped projects from its pipeline. A few years back, Pfizer pretty much canned ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercebiotech.com/biotech/pfizer-cans-early-stage-trials-for-cancer-sickle-cell-targets,FierceBiotech,"Pfizer cans early-stage trials for cancer, sickle cell targets"
"Jan 29, 2020",2020-01-29,"Pfizer's chief executive has pledged to throw money at the pharma giant's thin pipeline and shirk financial engineering, but only canny deal-making will keep ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.evaluate.com/vantage/articles/news/corporate-strategy/new-pfizer-same-problem,Vantage,"New Pfizer, same problem"
"Jan 17, 2020",2020-01-17,The New York City-based pharmaceutical titan teamed up with AI biotech firm Insilico Medicine in a deal that will see Pfizer leverage Insilico's technology to ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businessinsider.com/pfizer-insilico-medicine-partner-to-identify-drug-targets-2020-1,Business Insider,Pfizer and Insilico Medicine team up to identify drug targets
"Jan 26, 2020",2020-01-26,"The company is a provider for original commercial mortgage loans starting at $50 million, mainly in US primary markets. The largest share of the company's loans ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/pfizer-inc-nyse-pfe-looks-124341964.html,Yahoo Finance,"Pfizer Inc. (NYSE:PFE) Looks Interesting, And It's About To Pay A Dividend"
"Jan 28, 2020",2020-01-28,"Early in its launch for rare heart disease meds Vyndaqel and Vyndamax, Pfizer is fielding an awareness and diagnosis push that's paying off big-time.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/pfizer-s-vyndaqel-off-and-running-9-diagnosis-rate-to-end-2019-execs,FiercePharma,Pfizer's heart med Vyndaqel off and running thanks to ...
"Jan 17, 2020",2020-01-17,"J.P. Morgan Day 4: Moderna, Berkeley Lights, Sanofi, Pfizer and More. Published: Jan 17, 2020 By Mark Terry. San Francisco_3. As the J.P. Morgan Healthcare ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospace.com/article/jp-morgan-roundup-day-4-moderna-berkeley-lights-sanofi-pfizer-and-more/,BioSpace,"JP Morgan Day 4: Moderna, Berkeley Lights, Sanofi, Pfizer ..."
"Jan 27, 2020",2020-01-27,"Zirabev's $61.34 per 10 mg list price is 23% lower than Avastin's, while the price tag on Pfizer's Herceptin copycat, branded as Trazimera, is set at $80.74 per 10 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/pfizer-hits-its-biosimilar-stride/571136/,,Pfizer hits its biosimilar stride
"Jan 6, 2020",2020-01-06,"Pfizer and Merck KGaA's Bavencio has so far lagged significantly behind its PD-1/PD-L1 classmates, in part because of a series of trial failures. This time, though ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/pfizer-merck-kgaa-s-bavencio-posts-first-class-bladder-cancer-win,FiercePharma,"Pfizer, Merck KGaA's Bavencio posts first-in-class bladder ..."
"Jan 8, 2020",2020-01-08,(NYSE:PFE). The New York-based company's shares tumbled nearly 8% in 2019 to nearly $39. The nine analysts offering 12-month price forecasts for Pfizer have ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/among-top-5-pharma-companies-225309064.html,Yahoo Finance,"Among Top 5 Pharma Companies, Pfizer Was the Worst Performer in 2019"
"Jan 15, 2020",2020-01-15,"The 2019 approval of tafamidis and tafamidis meglumine (Vyndamax and Vyndaqel, Pfizer) was by all accounts a sea change in the treatment of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medscape.com/viewarticle/923833,Medscape,Pfizer's $225K Price for Heart Drug Tafamidis Slammed
"Jan 9, 2020",2020-01-09,Scripps Acquires Pfizer's Massive Microbial Library. The East Coast campus of the research institute received shipments of freeze-dried or frozen samples of more ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.the-scientist.com/news-opinion/scripps-acquires-pfizers-massive-microbial-library-66923,The Scientist,Scripps Acquires Pfizer’s Massive Microbial Library
"Jan 27, 2020",2020-01-27,Pfizer reports earnings Tuesday morning and investors could learn more about the merger on a conference call scheduled to begin at 10 a.m. Eastern time. Write ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.barrons.com/articles/mylan-stock-upjohn-pfizer-merger-earnings-2023-synergies-51580138201,Barron's,"Mylan Stock Is Falling Because the Upjohn Deal Won’t Soon Help Earnings, Analyst Says"
"Jan 15, 2020",2020-01-15,In this article we are going to estimate the intrinsic value of Pfizer Inc. (NYSE:PFE) by taking the expected future cash flows and discounting them to today's value ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/pfizer-inc-nyse-pfe-trading-140727873.html,Yahoo Finance,Is Pfizer Inc. (NYSE:PFE) Trading At A 49% Discount?
"Jan 24, 2020",2020-01-24,"Pfizer's Avastin (bevacizumab) was launched on December 31 under the brand name Zirabev at a wholesale price of $61.34 per 10mg, a 23% discount to the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://pharmaphorum.com/news/pfizer-launches-biosimilars-to-roches-big-three-cancer-drugs-in-us/,,Pfizer launches biosimilars to Roche's 'big three' cancer drugs ...
"Jan 24, 2020",2020-01-24,"Amgen has received FDA approval and revealed launch plans for its Riabni rituximab rival to Rituxan, setting a price discount in line with Pfizer's Ruxience ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://generics.pharmaintelligence.informa.com/GB149550/Pfizers-US-Rituximab-Launched-At-A-24-Discount,Generics Bulletin,Pfizer's US Rituximab Launched At A 24% Discount
"Jan 28, 2020",2020-01-28,"Trefis estimates Pfizer's 2019 revenues to be $52.2 billion, slightly higher than the consensus estimate of $51.7 billion. Legacy Pharma & Other $18.4 Bil (35%) ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.forbes.com/sites/greatspeculations/2020/01/28/what-to-expect-from-pfizers-q4/,Forbes,What To Expect From Pfizer’s Q4?
"Jan 28, 2020",2020-01-28,"They could get them on Tuesday, when the company announces its earnings results for the fourth quarter of 2019. Pfizer (ticker: PFE) shares have rebounded a bit ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.barrons.com/articles/pfizer-reports-earnings-tomorrow-heres-what-to-expect-51580124601,Barron's,Pfizer Reports Earnings Today. Here’s What to Expect.
"Jan 2, 2020",2020-01-02,Chinese drug regulators approved domestic drugmaker Walvax Biotechnology's 13-valent pneumococcal conjugate vaccine—a rival to Pfizer's blockbuster ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma-asia/home-grown-rivals-to-pfizer-s-merck-s-cash-cow-vaccines-win-nods-china,FiercePharma,"Homegrown rivals to Pfizer, Merck cash cow vaccines win ..."
"Jan 20, 2020",2020-01-20,"“Due to Pfizer's reorganization moves such as the merge of its consumer healthcare business (with GSK) and spinoff of Upjohn (a generics division), Korean ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.koreabiomed.com/news/articleView.html?idxno=7211,Korea Biomedical Review,Pfizer's spinoff of generics unit causes disputes with trade union
"Jan 29, 2020",2020-01-29,Pfizer has announced that it does not plan to market its Amsparity adalimumab biosimilar in Europe despite it having been endorsed by the EMA in December ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://generics.pharmaintelligence.informa.com/GB149563/Pfizer-Will-Not-Launch-EU-Adalimumab,Generics Bulletin,Pfizer Will Not Launch EU Adalimumab
"Jan 10, 2020",2020-01-10,"Former Pfizer CEO and chairman Ian Read will join as operating executive. Read, having recently left Pfizer's chairman role, will join the The Carlyle Group's ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercebiotech.com/biotech/chutes-ladders-pfizer-s-read-picks-up-position-at-asset-manager,FierceBiotech,Chutes & Ladders—Pfizer's Read picks up position at asset ...
"Jan 24, 2020",2020-01-24,"Today, Pfizer announced that it has launched or is launching the following three biosimilars in the United States at the following prices: ZIRABEV ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.jdsupra.com/legalnews/pfizer-announces-launches-and-pricing-84405/,JD Supra,Pfizer Announces Launches and Pricing Information for Three U.S. Biosimilars
"Jan 10, 2020",2020-01-10,"As part of that deal, they could force companies to keep their prices much lower than Pfizer's $225,000 price tag if the new drug was successful in clinical testing, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tctmd.com/news/outrageous-225000-year-list-price-tafamidis-draws-outcry,TCTMD,'Outrageous' $225000 per Year List Price for Tafamidis Draws ...
"Jan 26, 2020",2020-01-26,"The presentation is scheduled for Friday evening. Earnings Tuesday. Pfizer Inc. (NYSE: PFE) (before the market open). Wednesday. Illumina, Inc ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/week-ahead-biotech-amgen-eli-152335585.html,Yahoo Finance,"The Week Ahead In Biotech: Amgen, Eli Lilly, Pfizer In Earnings Mix, IPO Flow Resumes"
"Jan 31, 2020",2020-01-31,"Pfizer is the fastest-falling brand in the Brand Finance Pharma 25 2020 ranking. Its 20% reduction to $3.8 billion is attributed to weak forecasts, and another ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thepharmaletter.com/article/j-j-still-top-roche-in-vogue-and-pfizer-falling-in-pharma-brand-rankings,The Pharma Letter,"J&J still top, Roche in vogue and Pfizer falling in pharma ..."
"Jan 28, 2020",2020-01-28,Pfizer's share in the global revenues was up 26% operationally to $4.2 billion. This growth was driven primarily by continued increased adoption in nonvalvular ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/edited-transcript-pfe-earnings-conference-021252731.html,Yahoo Finance,Edited Transcript of PFE earnings conference call or presentation 28-Jan-20 3:00pm GMT
"Jan 30, 2020",2020-01-30,"FDA, Pfizer, Celgene, UBC and Others Discussed New Innovations in Risk Management Operations at Questex's 12th REMS Summit. Email Print Friendly Share.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/01/30/1977608/0/en/FDA-Pfizer-Celgene-UBC-and-Others-Discussed-New-Innovations-in-Risk-Management-Operations-at-Questex-s-12th-REMS-Summit.html,,"FDA, Pfizer, Celgene, UBC and Others Discussed New ..."
"Jan 15, 2020",2020-01-15,"By forecasting Pfizer's future financial performance to obtain its expected free cash flows into perpetuity, investors can get a glimpse of what to expect from the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/article/4317188-pfizers-dividend-payout-is-well-protected,Seeking Alpha,Pfizer's Dividend Payout Is Well-Protected
"Jan 24, 2020",2020-01-24,"Pfizer announced the launch of 3 new biosimilars: Zirabev (bevacizumab-bvzr), Ruxience (rituximab-pvvr) and Trazimera (trastuzumab-qyyp). Zirabev ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.empr.com/home/news/generics-news/pfizer-announces-launch-of-three-biosimilar-cancer-treatments/,Monthly Prescribing Reference,Pfizer Announces Launch of Three Biosimilar Cancer ...
"Jan 10, 2020",2020-01-10,"Pfizer's quarterly results were slightly lower than the same quarter a year ago, but there are several reasons why investors should be optimistic about the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.gurufocus.com/news/1012994/pfizer-offers-a-strong-combination-of-growth-and-income,GuruFocus.com,Pfizer Offers a Strong Combination of Growth and Income
"Jan 28, 2020",2020-01-28,"The pandemic phase will last through late 2021/early 2022, becoming a more seasonal opportunity for several years after, Pfizer management predicted during ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://scrip.pharmaintelligence.informa.com/SC141550/Surprise-Pfizer-And-Lilly-File-Tanezumab-For-Pain-With-FDA-Despite-Safety-Questions,Scrip,Surprise! Pfizer And Lilly File Tanezumab For Pain With FDA ...
"Jan 31, 2020",2020-01-31,"Pfizer, meanwhile, said global biosimilar sales surpassed $900 million in 2019. The pharma expects biosimilars to be a ""significant growth contributor to the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/amgen-pfizer-biosimilar-growth-herceptin-avastin/571502/,,"Amgen, Pfizer biosimilar sales pressure top drugs"
"Jan 7, 2020",2020-01-07,"Pfizer Ventures has an equity stake in the new company, which has also been funded by Versant Ventures, OrbiMed, Novo Holdings and others. The market for ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thepharmaletter.com/article/newly-formed-swiss-biotech-to-take-on-apraglutide-program,The Pharma Letter,Newly-formed Swiss biotech to take on apraglutide program
"Jan 8, 2020",2020-01-08,"Therachon's CEO, CBO, CFO and CMO will all move to the new company, which is independent of Pfizer, although the big pharma does own some equity in the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.labiotech.eu/medical/vectivbio-launches-31m-euro-investment/,Labiotech.eu,Therachon Founders Spin Out New Rare Disease Biotech With €31M...
"Jan 28, 2020",2020-01-28,"Pfizer (PFE -3.7%) is launching three biosimilars in the U.S. priced aggressively to capture market share. Zirabev (bevacizumab-bvzr), a biosimilar to Roche's ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/news/3535212-pfizer-launches-three-biosimilars-priced-for-market-penetration,Seeking Alpha,Pfizer launches three biosimilars priced for market penetration
"Jan 15, 2020",2020-01-15,"Biogen Acquires Pfizer's PF-05251749, a Potential Disease-modifying Therapy ... Biogen is adding Pfizer's PF-05251749 — a regulator of the body's inner clock ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://parkinsonsnewstoday.com/2020/01/15/biogen-pfizer-pf-05251749-potential-disease-modifying-therapy-parkinsons-alzheimers/,Parkinson's News Today,"Biogen Acquires PF-05251749, Potential DMT for Parkinson's ..."
"Jan 22, 2020",2020-01-22,"Robert Coury, Mylan Chairman, said: “The new company, which combines the unique assets of Mylan with the iconic brands of Pfizer's Upjohn business, will not ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.europeanpharmaceuticalreview.com/article/111051/the-biggest-pharma-merger-and-acquisition-deals-of-2019/,European Pharmaceutical Review,The biggest pharma merger and acquisition deals of 2019
"Jan 23, 2020",2020-01-23,Pfizer's shares have underperformed the Zacks Large Cap Pharmaceuticals industry over the past year (-4.3% vs. +14.7%). The Zacks analyst believes that the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-pfizer-141202244.html,Yahoo Finance,"The Zacks Analyst Blog Highlights: Pfizer, Wells Fargo, SAP, salesforce.com and Eli Lilly"
"Jan 29, 2020",2020-01-29,"Ionis/Akcea's Pfizer-partnered antisense drug shows promise in study, with implications for Arrowhead RNAi asset — analysts. Natalie Grover. Reporter. Pfizer ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://endpts.com/ionis-akceas-pfizer-partnered-antisense-drug-shows-promise-in-study-with-implications-for-arrowhead-rnai-asset-analysts/,,Ionis/Akcea's Pfizer-partnered antisense drug shows promise ...
"Jan 13, 2020",2020-01-13,"Researchers Report on Efficacy of Pfizer's Xalkori in MET-mutated Lung Cancer ... From the early days of the crizotinib development program, Pfizer knew it to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.precisiononcologynews.com/cancer/researchers-report-efficacy-pfizers-xalkori-met-mutated-lung-cancer,,Researchers Report on Efficacy of Pfizer's Xalkori in MET ...
"Jan 3, 2020",2020-01-03,Pfizer's shares have underperformed the Zacks Large-Cap Pharmaceuticals industry over the past year (-6.8% vs. +14.8%). The Zacks analyst believes that the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-pfizer-132001826.html,Yahoo Finance,"The Zacks Analyst Blog Highlights: Pfizer, BP, Fidelity National Information Services, Deere & Company and Equity Residential"
"Jan 14, 2020",2020-01-14,"Pfizer believes strongly in the 'whole patient approach' which means working collaboratively as active partners, developing solutions to improve the delivery of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.newstatesman.com/spotlight/healthcare/2020/01/artificial-intelligence-meets-emotional-intelligence,New Statesman,Artificial intelligence meets emotional intelligence
"Jan 29, 2020",2020-01-29,The Wall Street bets on Pfizer stocks didn't play out as the drug corporation is having troubles for the first time in 2 years of profits. After having bought back ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.coinspeaker.com/pfizer-profit-cut-repurchase-2020/,Coinspeaker,"Pfizer Corporation Experiences Profit Cut, Won't Repurchase Own Stocks in..."
"Jan 7, 2020",2020-01-07,"... Darmstadt, Germany and Pfizer for clinical combination study of domatinostat ... a supply agreement with Merck KGaA, Darmstadt, Germany and Pfizer Inc. for ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pharmiweb.com/press-release/2020-01-07/4sc-ag-enters-into-avelumab-supply-agreement-with-merck-kgaa-darmstadt-germany-and-pfizer-for-clin,,4SC AG enters into avelumab supply agreement with Merck ...
