date,compound,positive,negative,neutral
2020-03-10,0.0,0.0,0.0,1.0
2020-03-10,0.0,0.0,0.0,1.0
2020-03-10,0.0,0.0,0.0,1.0
2020-03-10,0.0,0.0,0.0,1.0
2020-03-11,0.4019,0.094,0.0,0.906
2020-03-11,0.4939,0.122,0.0,0.878
2020-03-11,0.0,0.0,0.0,1.0
2020-03-11,0.3818,0.088,0.0,0.912
2020-03-11,0.0,0.0,0.0,1.0
2020-03-11,0.2023,0.067,0.0,0.933
2020-03-11,0.0,0.0,0.0,1.0
2020-03-11,-0.3818,0.0,0.12,0.88
2020-03-11,0.2263,0.079,0.0,0.921
2020-03-12,0.4824,0.115,0.0,0.885
2020-03-12,0.2023,0.073,0.0,0.927
2020-03-12,0.2617,0.08,0.048,0.872
2020-03-12,0.0,0.0,0.0,1.0
2020-03-12,0.4019,0.114,0.0,0.886
2020-03-12,0.0258,0.046,0.0,0.954
2020-03-12,0.3182,0.099,0.0,0.901
2020-03-12,-0.2263,0.061,0.092,0.847
2020-03-12,0.0,0.0,0.0,1.0
2020-03-12,0.0,0.0,0.0,1.0
2020-03-12,0.0,0.0,0.0,1.0
2020-03-13,0.34,0.091,0.0,0.909
2020-03-13,-0.296,0.0,0.087,0.913
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,-0.296,0.0,0.087,0.913
2020-03-13,-0.3612,0.0,0.098,0.902
2020-03-13,0.5994,0.145,0.0,0.855
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,0.34,0.103,0.0,0.897
2020-03-13,0.0,0.0,0.0,1.0
2020-03-13,-0.4588,0.0,0.125,0.875
2020-03-14,0.0,0.0,0.0,1.0
2020-03-14,0.802,0.326,0.0,0.674
2020-03-15,0.0,0.0,0.0,1.0
2020-03-15,0.0,0.0,0.0,1.0
2020-03-16,0.0,0.0,0.0,1.0
2020-03-16,0.7269,0.244,0.0,0.756
2020-03-16,-0.1091,0.067,0.08,0.853
2020-03-16,-0.7269,0.081,0.223,0.696
2020-03-16,0.0258,0.103,0.099,0.798
2020-03-16,-0.4215,0.113,0.223,0.664
2020-03-16,0.0,0.0,0.0,1.0
2020-03-16,0.0,0.0,0.0,1.0
2020-03-16,0.6124,0.171,0.0,0.829
2020-03-16,0.2732,0.1,0.0,0.9
2020-03-16,0.0,0.0,0.0,1.0
2020-03-16,0.0,0.0,0.0,1.0
2020-03-16,0.0,0.0,0.0,1.0
2020-03-17,0.0,0.0,0.0,1.0
2020-03-17,0.296,0.087,0.0,0.913
2020-03-17,0.4939,0.144,0.0,0.856
2020-03-17,0.1027,0.053,0.0,0.947
2020-03-17,0.5859,0.151,0.0,0.849
2020-03-17,0.0,0.0,0.0,1.0
2020-03-17,0.0258,0.078,0.074,0.848
2020-03-17,-0.4215,0.079,0.135,0.786
2020-03-17,0.0,0.0,0.0,1.0
2020-03-17,-0.3818,0.0,0.098,0.902
2020-03-17,0.3254,0.104,0.0,0.896
2020-03-17,0.0,0.0,0.0,1.0
2020-03-17,0.296,0.091,0.0,0.909
2020-03-17,-0.1027,0.067,0.079,0.854
2020-03-17,-0.3818,0.0,0.098,0.902
2020-03-17,0.4215,0.104,0.0,0.896
2020-03-17,0.0,0.0,0.0,1.0
2020-03-17,0.34,0.094,0.0,0.906
2020-03-17,0.2382,0.075,0.0,0.925
2020-03-17,-0.6369,0.0,0.224,0.776
2020-03-17,0.5106,0.13,0.0,0.87
2020-03-17,0.1779,0.123,0.097,0.781
2020-03-17,0.6808,0.268,0.0,0.732
2020-03-18,0.5106,0.207,0.091,0.702
2020-03-18,0.0,0.0,0.0,1.0
2020-03-18,-0.1531,0.0,0.11,0.89
2020-03-18,0.4215,0.109,0.0,0.891
2020-03-18,-0.0772,0.0,0.049,0.951
2020-03-18,0.0,0.0,0.0,1.0
2020-03-18,-0.1531,0.0,0.115,0.885
2020-03-18,0.0,0.0,0.0,1.0
2020-03-18,0.296,0.081,0.0,0.919
2020-03-18,0.0,0.0,0.0,1.0
2020-03-18,-0.7003,0.0,0.188,0.812
2020-03-18,0.0772,0.049,0.0,0.951
2020-03-18,-0.6369,0.065,0.19,0.744
2020-03-18,-0.4767,0.0,0.124,0.876
2020-03-19,0.4215,0.113,0.0,0.887
2020-03-19,-0.4404,0.0,0.151,0.849
2020-03-19,0.0,0.0,0.0,1.0
2020-03-19,0.4019,0.091,0.0,0.909
2020-03-19,0.0,0.0,0.0,1.0
2020-03-19,-0.7783,0.0,0.207,0.793
2020-03-19,0.6447,0.23,0.0,0.77
2020-03-19,0.2023,0.076,0.0,0.924
2020-03-19,0.296,0.071,0.0,0.929
2020-03-19,0.7351,0.237,0.0,0.763
2020-03-19,-0.3818,0.0,0.115,0.885
2020-03-19,0.7351,0.237,0.0,0.763
2020-03-19,0.0,0.0,0.0,1.0
2020-03-20,0.5719,0.178,0.06,0.762
2020-03-20,-0.1154,0.097,0.112,0.791
2020-03-20,0.4767,0.091,0.0,0.909
2020-03-20,0.2263,0.083,0.0,0.917
2020-03-20,0.5859,0.173,0.0,0.827
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,0.4939,0.138,0.0,0.862
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,0.5106,0.142,0.0,0.858
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,0.2263,0.079,0.0,0.921
2020-03-20,0.0,0.0,0.0,1.0
2020-03-20,-0.3818,0.0,0.098,0.902
2020-03-21,0.9509,0.512,0.0,0.488
2020-03-21,0.4215,0.109,0.0,0.891
2020-03-21,-0.5106,0.079,0.216,0.705
2020-03-22,0.0,0.0,0.0,1.0
2020-03-22,0.0,0.0,0.0,1.0
2020-03-23,-0.1531,0.0,0.056,0.944
2020-03-23,0.0,0.0,0.0,1.0
2020-03-23,0.7096,0.228,0.0,0.772
2020-03-23,0.0,0.0,0.0,1.0
2020-03-23,0.0,0.0,0.0,1.0
2020-03-23,0.3612,0.128,0.0,0.872
2020-03-23,-0.1027,0.088,0.104,0.808
2020-03-24,0.0,0.0,0.0,1.0
2020-03-24,0.4215,0.109,0.0,0.891
2020-03-24,-0.5423,0.0,0.148,0.852
2020-03-24,-0.0258,0.0,0.046,0.954
2020-03-24,0.0,0.0,0.0,1.0
2020-03-24,0.4215,0.109,0.0,0.891
2020-03-24,0.4215,0.109,0.0,0.891
2020-03-24,0.2732,0.077,0.0,0.923
2020-03-24,-0.2263,0.057,0.093,0.85
2020-03-24,-0.3818,0.0,0.126,0.874
2020-03-25,0.4215,0.104,0.0,0.896
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.4019,0.097,0.0,0.903
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.0,0.0,0.0,1.0
2020-03-25,0.4215,0.113,0.0,0.887
2020-03-25,0.296,0.078,0.0,0.922
2020-03-26,0.0,0.0,0.0,1.0
2020-03-26,0.2023,0.102,0.071,0.827
2020-03-26,0.0516,0.081,0.074,0.846
2020-03-26,-0.296,0.0,0.099,0.901
2020-03-26,0.0,0.0,0.0,1.0
2020-03-26,0.0516,0.072,0.066,0.862
2020-03-26,0.8316,0.268,0.0,0.732
2020-03-27,0.7579,0.283,0.0,0.717
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,-0.0772,0.0,0.058,0.942
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0772,0.056,0.0,0.944
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,-0.296,0.105,0.144,0.752
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.0,0.0,0.0,1.0
2020-03-27,0.7579,0.254,0.0,0.746
2020-03-27,0.296,0.084,0.0,0.916
2020-03-27,-0.296,0.0,0.095,0.905
2020-03-29,0.4767,0.154,0.0,0.846
2020-03-29,0.4588,0.148,0.0,0.852
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,0.5719,0.202,0.081,0.717
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,0.7579,0.27,0.061,0.669
2020-03-30,0.4019,0.13,0.0,0.87
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,-0.1531,0.0,0.078,0.922
2020-03-30,0.3182,0.166,0.088,0.746
2020-03-30,0.4019,0.091,0.0,0.909
2020-03-30,-0.4588,0.068,0.176,0.755
2020-03-30,0.0,0.0,0.0,1.0
2020-03-30,0.0772,0.058,0.0,0.942
2020-03-31,0.296,0.078,0.0,0.922
2020-03-31,-0.34,0.0,0.103,0.897
2020-03-31,0.8126,0.209,0.0,0.791
2020-03-31,0.0,0.0,0.0,1.0
2020-03-31,-0.1027,0.0,0.053,0.947
2020-04-01,0.25,0.091,0.0,0.909
2020-04-01,-0.34,0.0,0.079,0.921
2020-04-01,0.2732,0.114,0.0,0.886
2020-04-01,-0.6705,0.0,0.2,0.8
2020-04-01,0.0,0.0,0.0,1.0
2020-04-01,-0.4767,0.089,0.195,0.717
2020-04-01,0.4019,0.109,0.0,0.891
2020-04-01,0.6166,0.192,0.0,0.808
2020-04-01,0.0,0.0,0.0,1.0
2020-04-01,-0.3818,0.0,0.126,0.874
2020-04-01,0.368,0.099,0.0,0.901
2020-04-02,0.4215,0.141,0.0,0.859
2020-04-02,0.0,0.0,0.0,1.0
2020-04-02,-0.128,0.0,0.059,0.941
2020-04-02,0.5473,0.157,0.0,0.843
2020-04-02,0.0,0.0,0.0,1.0
2020-04-02,0.0,0.0,0.0,1.0
2020-04-02,0.0,0.0,0.0,1.0
2020-04-02,0.631,0.147,0.0,0.853
2020-04-02,-0.1979,0.078,0.144,0.778
2020-04-03,0.4215,0.135,0.0,0.865
2020-04-03,-0.2023,0.0,0.079,0.921
2020-04-03,0.5719,0.164,0.0,0.836
2020-04-03,0.0,0.0,0.0,1.0
2020-04-03,-0.1779,0.0,0.061,0.939
2020-04-03,-0.34,0.0,0.088,0.912
2020-04-03,0.0,0.0,0.0,1.0
2020-04-03,0.2732,0.087,0.0,0.913
2020-04-06,0.6597,0.276,0.08,0.644
2020-04-06,0.1779,0.1,0.071,0.83
2020-04-06,0.8442,0.252,0.0,0.748
2020-04-06,0.7003,0.234,0.0,0.766
2020-04-06,-0.34,0.0,0.076,0.924
2020-04-06,0.0,0.0,0.0,1.0
2020-04-06,0.5719,0.207,0.0,0.793
2020-04-06,0.0,0.0,0.0,1.0
2020-04-07,-0.3291,0.048,0.093,0.86
2020-04-07,0.0,0.0,0.0,1.0
2020-04-07,0.0,0.0,0.0,1.0
2020-04-07,0.0,0.0,0.0,1.0
2020-04-07,0.0516,0.148,0.142,0.71
2020-04-07,0.8625,0.324,0.0,0.676
2020-04-07,0.5267,0.108,0.0,0.892
2020-04-07,0.4588,0.143,0.0,0.857
2020-04-07,-0.3818,0.0,0.12,0.88
2020-04-07,0.0,0.0,0.0,1.0
2020-04-08,0.4767,0.163,0.0,0.837
2020-04-08,0.4215,0.094,0.0,0.906
2020-04-08,0.0,0.0,0.0,1.0
2020-04-08,0.0,0.0,0.0,1.0
2020-04-08,0.4588,0.115,0.0,0.885
2020-04-08,-0.3818,0.069,0.15,0.781
2020-04-08,0.128,0.061,0.0,0.939
2020-04-08,-0.5994,0.058,0.177,0.765
2020-04-08,0.0,0.0,0.0,1.0
2020-04-08,0.2263,0.079,0.0,0.921
2020-04-08,-0.3818,0.0,0.126,0.874
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,-0.0772,0.0,0.049,0.951
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,0.6808,0.196,0.0,0.804
2020-04-09,-0.6444,0.0,0.2,0.8
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,0.4019,0.101,0.0,0.899
2020-04-09,0.3182,0.099,0.0,0.901
2020-04-09,-0.2023,0.0,0.073,0.927
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,-0.25,0.0,0.083,0.917
2020-04-09,0.3182,0.142,0.097,0.761
2020-04-09,-0.4215,0.0,0.352,0.648
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,0.0,0.0,0.0,1.0
2020-04-09,0.4404,0.14,0.0,0.86
2020-04-09,0.296,0.075,0.0,0.925
2020-04-09,-0.8442,0.0,0.336,0.664
2020-04-09,0.0,0.0,0.0,1.0
2020-04-10,0.0,0.0,0.0,1.0
2020-04-10,0.6486,0.194,0.0,0.806
2020-04-11,0.0,0.0,0.0,1.0
2020-04-11,0.0,0.0,0.0,1.0
2020-04-11,0.0,0.0,0.0,1.0
2020-04-12,0.3612,0.098,0.0,0.902
2020-04-12,-0.1027,0.088,0.104,0.808
2020-04-13,0.3818,0.115,0.0,0.885
2020-04-13,0.4939,0.186,0.0,0.814
2020-04-13,0.3182,0.15,0.0,0.85
2020-04-13,0.5106,0.136,0.0,0.864
2020-04-13,0.3818,0.094,0.0,0.906
2020-04-13,0.4404,0.094,0.0,0.906
2020-04-13,-0.2263,0.0,0.061,0.939
2020-04-14,0.0,0.0,0.0,1.0
2020-04-14,0.4019,0.15,0.069,0.781
2020-04-14,0.2732,0.077,0.0,0.923
2020-04-14,-0.296,0.0,0.075,0.925
2020-04-14,0.1531,0.087,0.069,0.844
2020-04-14,0.128,0.057,0.0,0.943
2020-04-14,-0.6249,0.0,0.136,0.864
2020-04-14,-0.6249,0.0,0.181,0.819
2020-04-14,-0.2263,0.0,0.073,0.927
2020-04-14,-0.0772,0.0,0.058,0.942
2020-04-15,0.0,0.0,0.0,1.0
2020-04-15,0.0,0.0,0.0,1.0
2020-04-15,0.4215,0.104,0.0,0.896
2020-04-15,0.5719,0.158,0.0,0.842
2020-04-15,-0.34,0.0,0.094,0.906
2020-04-16,0.0,0.0,0.0,1.0
2020-04-16,-0.128,0.093,0.111,0.796
2020-04-16,0.0,0.0,0.0,1.0
2020-04-16,0.2732,0.08,0.0,0.92
2020-04-16,0.0,0.0,0.0,1.0
2020-04-16,0.2263,0.079,0.0,0.921
2020-04-16,0.0,0.0,0.0,1.0
2020-04-17,0.0,0.0,0.0,1.0
2020-04-17,0.0,0.0,0.0,1.0
2020-04-17,-0.0772,0.0,0.051,0.949
2020-04-17,0.0,0.0,0.0,1.0
2020-04-17,0.3612,0.111,0.0,0.889
2020-04-17,0.368,0.099,0.0,0.901
2020-04-18,0.3182,0.099,0.0,0.901
2020-04-18,0.0,0.0,0.0,1.0
2020-04-20,0.1027,0.055,0.0,0.945
2020-04-20,0.4767,0.11,0.0,0.89
2020-04-20,0.0,0.0,0.0,1.0
2020-04-20,0.0772,0.091,0.078,0.83
2020-04-20,0.0,0.0,0.0,1.0
2020-04-20,0.0,0.0,0.0,1.0
2020-04-20,0.0,0.0,0.0,1.0
2020-04-20,0.0,0.0,0.0,1.0
2020-04-20,0.6597,0.205,0.0,0.795
2020-04-20,0.0,0.0,0.0,1.0
2020-04-21,-0.0516,0.098,0.105,0.797
2020-04-21,-0.4215,0.0,0.104,0.896
2020-04-21,-0.2596,0.088,0.114,0.798
2020-04-21,0.3612,0.148,0.0,0.852
2020-04-21,-0.0772,0.0,0.061,0.939
2020-04-21,0.2732,0.235,0.138,0.627
2020-04-21,0.2732,0.1,0.0,0.9
2020-04-21,0.2023,0.087,0.0,0.913
2020-04-21,0.2263,0.079,0.0,0.921
2020-04-22,0.0,0.0,0.0,1.0
2020-04-22,0.0,0.0,0.0,1.0
2020-04-22,0.7003,0.216,0.0,0.784
2020-04-22,0.6597,0.221,0.0,0.779
2020-04-22,-0.09,0.207,0.217,0.576
2020-04-22,0.7096,0.197,0.0,0.803
2020-04-22,0.5267,0.196,0.0,0.804
2020-04-22,0.2023,0.073,0.0,0.927
2020-04-22,0.0,0.0,0.0,1.0
2020-04-22,0.0,0.0,0.0,1.0
2020-04-22,0.5267,0.161,0.0,0.839
2020-04-22,-0.4404,0.0,0.116,0.884
2020-04-22,-0.4939,0.0,0.138,0.862
2020-04-23,0.5719,0.15,0.0,0.85
2020-04-23,0.3182,0.097,0.047,0.856
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,0.7096,0.179,0.0,0.821
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,0.4588,0.188,0.077,0.735
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,0.3818,0.106,0.0,0.894
2020-04-23,0.7964,0.26,0.0,0.74
2020-04-23,0.0,0.0,0.0,1.0
2020-04-23,-0.8462,0.0,0.262,0.738
2020-04-23,0.0,0.0,0.0,1.0
2020-04-24,0.4588,0.12,0.0,0.88
2020-04-24,0.0,0.0,0.0,1.0
2020-04-24,-0.25,0.0,0.067,0.933
2020-04-24,0.2263,0.083,0.0,0.917
2020-04-24,0.5719,0.139,0.0,0.861
2020-04-24,0.5719,0.139,0.0,0.861
2020-04-24,0.5719,0.15,0.0,0.85
2020-04-24,0.2732,0.08,0.0,0.92
2020-04-24,0.7783,0.274,0.0,0.726
2020-04-24,0.368,0.099,0.0,0.901
2020-04-26,0.7027,0.278,0.127,0.595
2020-04-26,0.0,0.0,0.0,1.0
2020-04-27,0.0,0.0,0.0,1.0
2020-04-27,0.5994,0.145,0.0,0.855
2020-04-27,0.4754,0.103,0.0,0.897
2020-04-27,0.4215,0.101,0.0,0.899
2020-04-27,0.25,0.069,0.0,0.931
2020-04-27,0.0,0.0,0.0,1.0
2020-04-27,-0.0516,0.104,0.142,0.755
2020-04-27,0.128,0.059,0.0,0.941
2020-04-27,0.0,0.0,0.0,1.0
2020-04-27,0.0,0.0,0.0,1.0
2020-04-27,0.2263,0.079,0.0,0.921
2020-04-28,-0.2023,0.078,0.106,0.816
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,-0.2023,0.0,0.062,0.938
2020-04-28,-0.0258,0.089,0.093,0.819
2020-04-28,0.8126,0.251,0.0,0.749
2020-04-28,0.2732,0.087,0.0,0.913
2020-04-28,0.6573,0.232,0.082,0.685
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.5106,0.117,0.0,0.883
2020-04-28,-0.128,0.0,0.077,0.923
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.2732,0.084,0.0,0.916
2020-04-28,0.4404,0.097,0.0,0.903
2020-04-28,0.4404,0.104,0.0,0.896
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.4215,0.109,0.0,0.891
2020-04-28,0.5319,0.16,0.0,0.84
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,-0.25,0.083,0.12,0.797
2020-04-28,0.0,0.0,0.0,1.0
2020-04-28,0.0,0.0,0.0,1.0
2020-04-29,0.3182,0.119,0.0,0.881
2020-04-29,0.4767,0.1,0.0,0.9
2020-04-29,-0.3818,0.0,0.094,0.906
2020-04-29,0.3612,0.085,0.0,0.915
2020-04-29,0.0,0.0,0.0,1.0
2020-04-29,0.34,0.107,0.0,0.893
2020-04-29,0.0,0.0,0.0,1.0
2020-04-29,-0.3612,0.085,0.169,0.746
2020-04-29,-0.6486,0.0,0.194,0.806
2020-04-29,-0.0258,0.092,0.096,0.812
2020-04-29,0.0,0.0,0.0,1.0
2020-04-29,0.0,0.0,0.0,1.0
2020-04-29,0.0,0.0,0.0,1.0
2020-04-29,0.5719,0.17,0.0,0.83
2020-04-29,-0.3818,0.0,0.126,0.874
2020-04-29,-0.0772,0.0,0.051,0.949
2020-04-30,0.0,0.0,0.0,1.0
2020-04-30,0.6369,0.167,0.0,0.833
2020-04-30,0.2732,0.077,0.0,0.923
2020-04-30,0.128,0.061,0.0,0.939
2020-04-30,0.3612,0.137,0.0,0.863
2020-04-30,0.0,0.0,0.0,1.0
2020-04-30,0.5574,0.13,0.0,0.87
2020-04-30,0.0,0.0,0.0,1.0
2020-04-30,0.0,0.0,0.0,1.0
2020-04-30,0.4215,0.147,0.0,0.853
2020-04-30,-0.0772,0.0,0.075,0.925
2020-04-30,0.0,0.0,0.0,1.0
2020-04-30,0.1531,0.113,0.081,0.806
2020-05-01,0.0,0.0,0.0,1.0
2020-05-01,0.2023,0.096,0.0,0.904
2020-05-01,0.5719,0.164,0.0,0.836
2020-05-01,0.0258,0.048,0.0,0.952
2020-05-01,0.0,0.0,0.0,1.0
2020-05-01,0.7351,0.265,0.0,0.735
2020-05-01,0.0,0.0,0.0,1.0
2020-05-02,-0.3818,0.0,0.098,0.902
2020-05-02,-0.1027,0.088,0.104,0.808
2020-05-03,0.6808,0.196,0.0,0.804
2020-05-03,-0.2382,0.0,0.07,0.93
2020-05-03,-0.2382,0.0,0.07,0.93
2020-05-03,0.5267,0.161,0.0,0.839
2020-05-04,0.1531,0.052,0.0,0.948
2020-05-04,0.4215,0.113,0.0,0.887
2020-05-04,0.0,0.0,0.0,1.0
2020-05-04,0.7579,0.289,0.07,0.641
2020-05-04,-0.2023,0.0,0.083,0.917
2020-05-04,0.25,0.133,0.0,0.867
2020-05-04,0.4927,0.132,0.0,0.868
2020-05-04,0.1531,0.086,0.0,0.914
2020-05-04,0.3612,0.088,0.0,0.912
2020-05-04,0.0,0.0,0.0,1.0
2020-05-04,0.0,0.0,0.0,1.0
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.6705,0.208,0.0,0.792
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.4767,0.177,0.0,0.823
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.4019,0.114,0.0,0.886
2020-05-05,-0.1779,0.0,0.082,0.918
2020-05-05,0.4215,0.104,0.0,0.896
2020-05-05,-0.0258,0.086,0.088,0.826
2020-05-05,0.4215,0.094,0.0,0.906
2020-05-05,0.8176,0.239,0.0,0.761
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.4939,0.11,0.0,0.89
2020-05-05,0.2023,0.07,0.0,0.93
2020-05-05,0.4215,0.101,0.0,0.899
2020-05-05,0.4215,0.094,0.0,0.906
2020-05-05,0.0,0.0,0.0,1.0
2020-05-05,0.6908,0.199,0.0,0.801
2020-05-05,0.0,0.0,0.0,1.0
2020-05-06,0.0,0.0,0.0,1.0
2020-05-06,0.4215,0.109,0.0,0.891
2020-05-06,0.4019,0.101,0.0,0.899
2020-05-06,0.0,0.0,0.0,1.0
2020-05-06,0.7184,0.222,0.0,0.778
2020-05-06,0.0,0.0,0.0,1.0
2020-05-06,0.4019,0.091,0.0,0.909
2020-05-06,0.0,0.0,0.0,1.0
2020-05-06,0.2263,0.079,0.0,0.921
2020-05-07,0.0,0.0,0.0,1.0
2020-05-07,0.0,0.0,0.0,1.0
2020-05-07,0.1154,0.089,0.076,0.835
2020-05-07,0.0,0.0,0.0,1.0
2020-05-07,0.2732,0.065,0.0,0.935
2020-05-07,0.0,0.0,0.0,1.0
2020-05-07,0.5267,0.167,0.0,0.833
2020-05-07,0.3612,0.085,0.0,0.915
2020-05-07,-0.2263,0.0,0.079,0.921
2020-05-07,0.0,0.0,0.0,1.0
2020-05-08,0.0,0.0,0.0,1.0
2020-05-08,0.0,0.0,0.0,1.0
2020-05-08,0.3612,0.102,0.0,0.898
2020-05-08,0.0,0.0,0.0,1.0
2020-05-08,0.714,0.213,0.0,0.787
2020-05-08,0.0,0.0,0.0,1.0
2020-05-08,-0.3818,0.0,0.126,0.874
2020-05-08,-0.8271,0.0,0.288,0.712
2020-05-08,0.0,0.0,0.0,1.0
2020-05-08,0.4404,0.216,0.086,0.698
2020-05-09,0.0,0.0,0.0,1.0
2020-05-09,-0.6249,0.0,0.146,0.854
2020-05-10,0.0,0.0,0.0,1.0
2020-05-10,-0.5719,0.0,0.129,0.871
2020-05-10,0.4199,0.127,0.0,0.873
2020-05-11,0.0,0.0,0.0,1.0
2020-05-11,-0.3182,0.0,0.076,0.924
2020-05-11,0.0,0.0,0.0,1.0
2020-05-11,0.34,0.085,0.0,0.915
2020-05-11,0.0,0.0,0.0,1.0
2020-05-11,-0.0516,0.062,0.068,0.87
2020-05-11,-0.7184,0.048,0.242,0.71
2020-05-11,0.4019,0.119,0.0,0.881
2020-05-11,0.2263,0.079,0.0,0.921
2020-05-12,0.4404,0.097,0.0,0.903
2020-05-12,0.5106,0.121,0.0,0.879
2020-05-12,-0.4767,0.083,0.159,0.758
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,0.0772,0.044,0.0,0.956
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,0.7003,0.245,0.0,0.755
2020-05-12,-0.1531,0.0,0.065,0.935
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,0.4019,0.109,0.0,0.891
2020-05-12,0.7506,0.218,0.0,0.782
2020-05-12,-0.8591,0.0,0.322,0.678
2020-05-12,0.0,0.0,0.0,1.0
2020-05-12,-0.296,0.0,0.087,0.913
2020-05-13,0.0,0.0,0.0,1.0
2020-05-13,0.4019,0.101,0.0,0.899
2020-05-13,0.4215,0.183,0.0,0.817
2020-05-13,0.5413,0.118,0.0,0.882
2020-05-13,-0.4939,0.074,0.149,0.777
2020-05-13,0.25,0.109,0.07,0.82
2020-05-13,-0.296,0.0,0.081,0.919
2020-05-13,0.7783,0.281,0.0,0.719
2020-05-13,0.0,0.0,0.0,1.0
2020-05-13,-0.3818,0.0,0.126,0.874
2020-05-13,0.4215,0.104,0.0,0.896
2020-05-14,0.8555,0.356,0.0,0.644
2020-05-14,0.0,0.0,0.0,1.0
2020-05-14,0.0,0.0,0.0,1.0
2020-05-14,0.4767,0.114,0.0,0.886
2020-05-14,-0.2263,0.0,0.071,0.929
2020-05-14,0.0,0.0,0.0,1.0
2020-05-14,0.5574,0.13,0.0,0.87
2020-05-14,0.0,0.0,0.0,1.0
2020-05-14,0.4939,0.118,0.0,0.882
2020-05-14,0.34,0.094,0.0,0.906
2020-05-15,0.4215,0.147,0.0,0.853
2020-05-15,0.3182,0.095,0.0,0.905
2020-05-15,0.0,0.0,0.0,1.0
2020-05-15,0.4278,0.136,0.0,0.864
2020-05-15,0.4019,0.114,0.0,0.886
2020-05-15,0.0258,0.103,0.099,0.798
2020-05-15,0.0,0.0,0.0,1.0
2020-05-15,-0.4019,0.0,0.091,0.909
2020-05-15,0.0,0.0,0.0,1.0
2020-05-15,0.0,0.0,0.0,1.0
2020-05-15,-0.5106,0.1,0.213,0.687
2020-05-15,0.0516,0.062,0.0,0.938
2020-05-15,0.0258,0.111,0.107,0.782
2020-05-16,-0.7096,0.165,0.315,0.52
2020-05-17,0.5106,0.136,0.0,0.864
2020-05-17,-0.4404,0.055,0.145,0.8
2020-05-17,0.4201,0.117,0.0,0.883
2020-05-17,0.0,0.0,0.0,1.0
2020-05-18,0.6652,0.214,0.0,0.786
2020-05-18,-0.128,0.124,0.109,0.767
2020-05-18,0.2732,0.075,0.0,0.925
2020-05-18,0.4588,0.13,0.0,0.87
